번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1105515,경제학전공,20141016,2010,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1100827,수학전공,20140409,2007,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1109831,경제학전공,20140514,2014,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1102178,경영학전공,20130724,2008,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1109384,심리학전공,20130502,2013,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1104010,간호학부,20130507,2010,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1109450,심리학전공,20130408,2013,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1107592,경제학전공,20130417,2012,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1101815,화학전공,20130305,2008,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1103467,심리학전공,20130308,2009,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1103097,화학공학전공,20140502,2009,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인2
AJ1105609,화학공학전공,20141230,2011,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인2
AJ1106320,산업공학전공,20140630,2011,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인2
AJ1104259,건설시스템공학전공,20141210,2010,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인2
AJ1104011,소프트웨어융합전공,20131022,2010,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인2
AJ1102731,정보컴퓨터공학전공,20140911,2009,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
AJ1103571,화학공학전공,20141001,2009,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
AJ1109074,산업공학전공,20140901,2011,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
AJ1104189,소프트웨어융합전공,20141017,2010,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
AJ1101141,정보컴퓨터공학전공,20141231,2007,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
AJ1101948,산업공학전공,20140107,2008,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
AJ1103910,기계공학과,20130506,2010,엔트로피,1992,"Rifkin, Jeremy",동아출판사,303.4 리897엔K김
AJ1104601,기계공학과,20130508,2010,엔트로피,1992,"Rifkin, Jeremy",동아출판사,303.4 리897엔K김
AJ1103184,화학전공,20141028,2009,엔트로피,2000,"Rifkin, Jeremy",세종연구원,303.4 R564eK이2
AJ1109462,심리학전공,20131223,2013,엔트로피,2000,"Rifkin, Jeremy",세종연구원,303.4 R564eK이2
AJ1108959,산업공학전공,20140115,2013,엔트로피,2000,"Rifkin, Jeremy",세종연구원,303.4 R564eK이2
AJ1104986,간호학부,20110401,2010,엔트로피,2000,"Rifkin, Jeremy",세종연구원,303.4 R564eK이2
AJ1105725,약학전공,20140421,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1108710,건축학과,20141023,2013,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1107120,영어영문학전공,20140630,2012,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1102678,영어영문학전공,20140806,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1106412,화학공학전공,20141201,2011,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1103799,전자공학전공,20140403,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1102047,전자공학전공,20140410,2008,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1109958,사회학전공,20150106,2014,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1110395,미디어학과,20140410,2014,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1109007,기계공학과,20140211,2011,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1107090,경영학전공,20140612,2010,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1102551,경영학전공,20131112,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1101595,화학공학전공,20131106,2008,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1100421,정보컴퓨터공학전공,20130906,2006,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1101706,경영학전공,20130924,2008,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1103010,정치외교학전공,20130513,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1103048,경제학전공,20130416,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1102971,기계공학과,20130521,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1106094,경제학전공,20130409,2011,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1104768,산업공학전공,20121101,2010,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1105907,경제학전공,20130304,2011,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1104321,산업공학전공,20121019,2010,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1101339,영어영문학전공,20121106,2007,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1105288,전자공학전공,20120623,2010,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1102910,정보컴퓨터공학전공,20120525,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1101410,화학공학전공,20110630,2008,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1100990,의학전공,20110722,2007,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1109247,문화콘텐츠학전공,20140901,2013,미디어의 이해,1997,"McLuhan, Marshall",커뮤니케이션북스,303.23 M478u2K박
AJ1104665,문화콘텐츠학전공,20141020,2010,미디어의 이해,1997,"McLuhan, Marshall",커뮤니케이션북스,303.23 M478u2K박
AJ1107402,문화콘텐츠학전공,20140430,2012,미디어의 이해,1997,"McLuhan, Marshall",커뮤니케이션북스,303.23 M478u2K박
AJ1104648,미디어학과,20130307,2010,미디어의 이해,1997,"McLuhan, Marshall",커뮤니케이션북스,303.23 M478u2K박
AJ1100779,전자공학전공,20120417,2007,미디어의 이해,1997,"McLuhan, Marshall",커뮤니케이션북스,303.23 M478u2K박
AJ1101006,경제학전공,20120501,2007,미디어의 이해,1997,"McLuhan, Marshall",커뮤니케이션북스,303.23 M478u2K박
AJ1102218,경영학전공,20140621,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1103127,생명공학전공,20140701,2009,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1109320,행정학전공,20140304,2013,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1109085,산업공학전공,20141114,2011,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1101662,경영학전공,20141113,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1105098,경영학전공,20140715,2010,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1102551,경영학전공,20141110,2009,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1108644,소프트웨어융합전공,20140630,2013,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1109442,행정학전공,20140428,2013,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1102620,경제학전공,20131125,2009,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1108293,행정학전공,20131113,2011,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1101876,기계공학과,20120518,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1106226,산업공학전공,20120726,2009,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1103953,전자공학전공,20120630,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1105745,미디어학과,20120507,2011,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1100084,전자공학전공,20120227,2004,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1102046,전자공학전공,20120212,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1108116,물리학전공,20140914,2011,위키리크스,2011,"Rosenbach, Marcel",북이십일 21세기북스,302.231 R813sK박
AJ1100722,법학전공,20111024,2007,위키리크스,2011,"Rosenbach, Marcel",북이십일 21세기북스,302.231 R813sK박
AJ1100018,경영학전공,20120322,2002,위키리크스,2011,"Rosenbach, Marcel",북이십일 21세기북스,302.231 R813sK박
AJ1106079,간호학부,20110512,2011,위키리크스,2011,"Domscheit-Berg, Daniel",한국물가정보,302.231 D673iK배
AJ1106440,경영학전공,20110429,2011,위키리크스,2011,"Domscheit-Berg, Daniel",한국물가정보,302.231 D673iK배
AJ1104453,경영학전공,20141201,2010,미디어의 이해,2002,"McLuhan, Marshall",민음사,302.23 M478uK김
AJ1105950,사회학전공,20140918,2011,미디어의 이해,2011,"McLuhan, Marshall",커뮤니케이션북스,302.23 M478ucK김
AJ1106216,산업공학전공,20140806,2011,미디어의 이해,2011,"McLuhan, Marshall",커뮤니케이션북스,302.23 M478ucK김
AJ1109360,심리학전공,20140728,2013,사회심리학,2008,홍성열,시그마프레스,302 홍54사수
AJ1110939,사회학전공,20140916,2012,사회심리학,2008,홍성열,시그마프레스,302 홍54사수
AJ1109671,심리학전공,20140929,2013,사회심리학,2008,홍성열,시그마프레스,302 홍54사수
AJ1104938,간호학부,20110327,2010,사회심리학,2004,홍성열,시그마프레스,302 홍54사
AJ1107327,사회학전공,20140917,2012,사회심리학의 이해,2007,한규석,학지사,302 한16사개
AJ1104838,심리학전공,20141014,2010,사회심리학의 이해,2007,한규석,학지사,302 한16사개
AJ1110939,사회학전공,20141113,2012,사회심리학의 이해,2007,한규석,학지사,302 한16사개
AJ1105858,경제학전공,20131027,2011,사회심리학의 이해,2007,한규석,학지사,302 한16사개
AJ1109360,심리학전공,20140728,2013,사회심리학의 이해,2009,한규석,학지사,302 한16사3
AJ1109382,사회학전공,20141201,2013,사회심리학의 이해,2009,한규석,학지사,302 한16사3
AJ1110915,영어영문학전공,20141101,2012,사회심리학의 이해,2009,한규석,학지사,302 한16사3
AJ1102678,영어영문학전공,20140904,2009,사회심리학,2005,한덕웅,학지사,302 사958한학
AJ1106979,심리학전공,20141114,2012,사회심리학,2005,한덕웅,학지사,302 사958한학
AJ1105858,경제학전공,20131027,2011,사회심리학,2005,한덕웅,학지사,302 사958한학
AJ1106093,행정학전공,20121218,2011,사회심리학,2005,한덕웅,학지사,302 사958한학
AJ1106826,약학전공,20140303,2010,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
AJ1100999,경영학전공,20141231,2007,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
AJ1109086,신소재공학전공,20140122,2011,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
AJ1108530,정보컴퓨터공학전공,20130901,2013,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
AJ1108194,경영학전공,20130708,2011,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
AJ1108550,경영학전공,20130813,2013,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
AJ1109244,문화콘텐츠학전공,20130409,2013,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
AJ1102121,미디어학과,20141127,2008,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1102551,경영학전공,20141110,2009,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1104238,경제학전공,20141207,2009,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1100862,경영학전공,20140921,2007,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1109186,전자공학전공,20140108,2011,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1101498,전자공학전공,20121114,2008,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1100106,e-비즈니스학전공,20121015,2004,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1104944,간호학부,20120516,2010,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1109450,심리학전공,20140904,2013,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1109910,문화콘텐츠학전공,20140903,2014,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1100726,법학전공,20140911,2007,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1102686,경제학전공,20140430,2009,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1103656,기계공학과,20140502,2009,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1107301,정치외교학전공,20140502,2012,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1104388,금융공학전공,20140401,2010,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1102487,경영학전공,20130530,2009,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1105776,경영학전공,20131014,2011,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1107423,심리학전공,20130917,2012,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1106981,심리학전공,20130319,2012,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1102045,e-비즈니스학전공,20130305,2008,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1107932,경제학전공,20130311,2012,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1104528,경영학전공,20120926,2010,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1100442,경영학전공,20120531,2006,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1104152,응용화학생명공학전공,20120912,2010,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1105364,미디어학과,20120327,2010,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1103880,미디어학과,20111113,2009,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1103276,정치외교학전공,20110428,2009,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1109466,심리학전공,20141007,2013,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1103124,산업공학전공,20140414,2009,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1104280,e-비즈니스학전공,20141001,2010,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1101863,심리학전공,20141030,2008,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1106528,경영학전공,20140923,2011,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1109317,심리학전공,20141001,2013,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1107402,문화콘텐츠학전공,20140305,2012,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1101213,경제학전공,20131119,2007,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1103274,정치외교학전공,20131031,2009,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1102265,법학전공,20130610,2008,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1105362,영어영문학전공,20130903,2010,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1105044,문화콘텐츠학전공,20130429,2010,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1104165,영어영문학전공,20121203,2010,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1101007,경제학전공,20120917,2007,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1101486,국어국문학과,20121011,2008,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1100059,정보컴퓨터공학전공,20120827,2003,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1102686,경제학전공,20120912,2009,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1104882,경영학전공,20111103,2010,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1100182,법학전공,20110303,2005,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1104839,경제학전공,20110317,2010,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1109670,사회학전공,20131008,2013,명상록,1979,"Aurelius, Marcus",홍신문화사,248.3 A927MK장
AJ1105952,경제학전공,20140708,2011,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1110167,금융공학전공,20150113,2014,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1110506,전자공학전공,20140519,2014,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1103514,기계공학과,20140508,2009,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1101336,영어영문학전공,20121115,2007,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1102726,정보컴퓨터공학전공,20130305,2009,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1106114,기계공학과,20130111,2011,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1100453,e-비즈니스학전공,20111128,2006,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1101861,경제학전공,20110915,2008,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1108343,영어영문학전공,20140501,2013,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1106467,교통시스템공학전공,20141212,2011,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1104071,응용화학생명공학전공,20141017,2010,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1103539,교통시스템공학전공,20131211,2009,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1104643,금융공학전공,20130605,2010,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1109057,물리학전공,20130906,2013,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1103295,화학공학전공,20131011,2009,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1101710,법학전공,20130221,2008,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1100551,경제학전공,20130411,2006,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1103017,e-비즈니스학전공,20120829,2009,명상록,1982,아우렐리우스,大一書館,188 아66명K안
AJ1103078,정치외교학전공,20120508,2009,명상록,2005,Marcus Aurelius,숲,188 M322tK천
AJ1107127,사학전공,20120831,2012,명상록,2005,Marcus Aurelius,숲,188 M322tK천
AJ1103719,의학전공,20110524,2010,명상록,1991,Aurelius,성우,188 A927MK한
AJ1101108,경영학전공,20141117,2007,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
AJ1108091,생명공학전공,20131204,2013,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
AJ1100118,행정학전공,20131004,2005,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
AJ1103015,e-비즈니스학전공,20130908,2009,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
AJ1103496,미디어학과,20131010,2009,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
AJ1104166,정치외교학전공,20120519,2010,명상록,1995,"Aurelius Antoninus, Marcus",집문당,188 A927mK김
AJ1101235,미디어학과,20111130,2007,명상록,1995,"Aurelius Antoninus, Marcus",집문당,188 A927mK김
AJ1100620,사학전공,20110323,2006,향연,2003,플라톤,문학과 지성사,184 플292sK박
AJ1109740,사학전공,20140929,2014,향연,2008,Plato,서해문집,184 P718향
AJ1107017,문화콘텐츠학전공,20140915,2012,향연,2008,Plato,서해문집,184 P718향
AJ1105621,미디어학과,20141027,2010,향연,2008,Plato,서해문집,184 P718향
AJ1103393,영어영문학전공,20120329,2009,향연,2008,Plato,서해문집,184 P718향
AJ1103133,수학전공,20110922,2009,향연,2008,Plato,서해문집,184 P718향
AJ1110012,정치외교학전공,20141129,2014,향연,2010,Platon,이제이북스,184 P718sK강
AJ1109761,영어영문학전공,20141004,2014,향연,2010,Platon,이제이북스,184 P718sK강
AJ1107111,문화콘텐츠학전공,20141231,2012,향연,2010,Platon,이제이북스,184 P718sK강
AJ1103810,사학전공,20140930,2009,향연,2010,Platon,이제이북스,184 P718sK강
AJ1102474,영어영문학전공,20131104,2009,향연,2010,Platon,이제이북스,184 P718sK강
AJ1104958,불어불문학전공,20130528,2009,향연,2010,Platon,이제이북스,184 P718sK강
AJ1108691,기계공학과,20130426,2013,향연,2010,Platon,이제이북스,184 P718sK강
AJ1109987,경제학전공,20140305,2014,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1105109,기계공학과,20140203,2010,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1105515,경제학전공,20140117,2010,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1100118,행정학전공,20130915,2005,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1108037,경영학전공,20130425,2012,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1102175,경제학전공,20130319,2008,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1108409,경영학전공,20130312,2013,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1105037,국어국문학과,20130305,2010,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1109925,심리학전공,20141013,2014,논어,2007,장자,서울대학교,181.2183 장72논K김2전
AJ1105137,e-비즈니스학전공,20141030,2010,논어,2005,궁기시정,이산,181.2183 궁18논K박
AJ1104726,심리학전공,20120427,2010,논어,2005,궁기시정,이산,181.2183 궁18논K박
AJ1106111,경영학전공,20120910,2011,논어,2005,궁기시정,이산,181.2183 궁18논K박
AJ1106613,기계공학과,20120403,2011,논어,2005,궁기시정,이산,181.2183 궁18논K박
AJ1110628,경영학전공,20141027,2014,논어,2006,공자,성균관대학교 출판부,181.2183 공72논어 v.1
AJ1109948,문화콘텐츠학전공,20140508,2014,논어,2006,공자,성균관대학교 출판부,181.2183 공72논어 v.1
AJ1109903,문화콘텐츠학전공,20141023,2014,논어,2006,공자,성균관대학교 출판부,181.2183 공72논어 v.1
AJ1105505,심리학전공,20120904,2010,논어,2006,공자,성균관대학교 출판부,181.2183 공72논어 v.1
AJ1101914,경영학전공,20110428,2008,논어,2006,공자,성균관대학교 출판부,181.2183 공72논어 v.1
AJ1109247,문화콘텐츠학전공,20141022,2013,논어,2012,공자,안티쿠스,181.2183 공72논K한
AJ1102538,전자공학전공,20140929,2009,논어,2012,공자,안티쿠스,181.2183 공72논K한
AJ1104578,경제학전공,20131209,2010,논어,2012,공자,안티쿠스,181.2183 공72논K한
AJ1105247,금융공학전공,20130827,2011,논어,2012,공자,안티쿠스,181.2183 공72논K한
AJ1105435,심리학전공,20130528,2010,논어,2012,공자,안티쿠스,181.2183 공72논K한
AJ1104373,기계공학과,20130521,2010,논어,2012,공자,안티쿠스,181.2183 공72논K한
AJ1101827,전자공학전공,20130318,2008,논어,2012,공자,안티쿠스,181.2183 공72논K한
AJ1101032,경영학전공,20141022,2007,논어,2005,공자,지식산업사,181.2183 공72논K동개
AJ1108091,생명공학전공,20140610,2013,논어,2010,공자,신원문화사,181.2183 공72논K김신
AJ1104349,신소재공학전공,20150216,2010,논어,2010,공자,신원문화사,181.2183 공72논K김신
AJ1110012,정치외교학전공,20140623,2014,논어,2010,공자,신원문화사,181.2183 공72논K김신
AJ1101108,경영학전공,20140408,2007,논어,2010,공자,신원문화사,181.2183 공72논K김신
AJ1108007,불어불문학전공,20131007,2012,논어,2010,공자,신원문화사,181.2183 공72논K김신
AJ1107638,영어영문학전공,20140320,2012,논어,2012,공자,글항아리,181.2183 공72논K김
AJ1105513,심리학전공,20140407,2010,논어,2012,공자,글항아리,181.2183 공72논K김
AJ1108581,교통시스템공학전공,20130504,2013,논어,2012,공자,글항아리,181.2183 공72논K김
AJ1106979,심리학전공,20150205,2012,논어,2012,공자,산호와진주,181.2183 공72논K고
AJ1109868,불어불문학전공,20141125,2014,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1104520,불어불문학전공,20131121,2010,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1100027,e-비즈니스학전공,20130312,2002,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1105938,e-비즈니스학전공,20120616,2011,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1102107,불어불문학전공,20120502,2008,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1102689,경영학전공,20120906,2009,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1101642,경제학전공,20120510,2008,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1106767,국어국문학과,20120307,2011,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1102477,전자공학전공,20140429,2009,논어,2012,이남곡,한겨례,181.112 이192논
AJ1108809,미디어학과,20141019,2013,논어,2012,이남곡,한겨례,181.112 이192논
AJ1109861,간호학부,20141015,2014,논어,2012,이남곡,한겨례,181.112 이192논
AJ1102581,정보컴퓨터공학전공,20130908,2009,논어,2012,이남곡,한겨례,181.112 이192논
AJ1106336,미디어학과,20120515,2011,논어,2012,이남곡,한겨례,181.112 이192논
AJ1107139,소프트웨어융합전공,20120426,2010,논어,2012,이남곡,한겨례,181.112 이192논
AJ1105044,문화콘텐츠학전공,20141231,2010,논어,2007,공자,홍익,181.112 공72논개
